"ID","Binomial","Class","Latitude","Longitude","FW_realm","FW_biome","Units","n_datapoints","mean","median","min","max","sd","min_year","max_year","duration"
201565,"Pterygoplichthys_disjunctivus","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0399766900164913,0.114408102685835,-0.409775429901443,0.341097043012414,0.284776829199265,2010,2020,10
201566,"Pterygoplichthys_lituratus","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.185208043468666,-0.18520804346859,-0.185208043469222,-0.185208043468136,3.80008762391647e-13,2010,2020,10
201568,"Rhabdolichops_eastwardi","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.176156520023258,-0.0232490395115248,-1.2207659572609,0.205447985887044,0.432728896457914,2010,2020,10
201571,"Rhamphichthys_rostratus","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.226715604609093,-0.163686685673593,-0.544187762120734,0.0364723484712388,0.249345433354847,2010,2020,10
201573,"Rhytiodus_argenteofuscus","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.122308314504263,-0.0890837474745502,-0.294926033433927,-0.000615796871023061,0.117983039846859,2010,2020,10
201574,"Rhytiodus_microlepis","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0318733161322957,0.03187331613231,0.0318733161305188,0.0318733161340679,1.22676263865873e-12,2010,2020,10
201575,"Roeboides_affinis","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.138481054224877,-0.198289172866217,-0.519710596782747,0.315564605688344,0.31938247528339,2010,2020,10
201576,"Roeboides_myersii","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0256876872880606,-0.025687687288439,-0.0256876872886738,-0.0256876872868042,6.85371917983321e-13,2010,2020,10
201577,"Roestes_molossus","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.161276697446022,-0.161276697445824,-0.161276697446883,-0.16127669744545,5.69584300008734e-13,2010,2020,10
201579,"Salminus_hilarii","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.176156520023258,-0.0232490395115277,-1.2207659572609,0.205447985887041,0.432728896457914,2010,2020,10
201581,"Schizodon_fasciatus","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0417928342126851,0.0417928342131199,0.0417928342069821,0.0417928342171026,4.0422379639069e-12,2010,2020,10
201588,"Serrasalmus_odyssei","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0181025185962307,-0.018760764749272,-0.021156584189892,-0.0142328770692686,0.00284491666510876,2010,2020,10
201595,"Aphanotorulus_emarginatus","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.201897836133074,-0.0277637255427701,-0.724651998599346,0.0316983526467065,0.296058846806157,2010,2020,10
201599,"Sternarchella_schotti","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0364422067961512,-0.0364422067971255,-0.0364422067980072,-0.0364422067927217,2.08313018977513e-12,2010,2020,10
201600,"Sternarchogiton_nattereri","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.00475025364860501,0.0159483588887796,-0.0577381301721664,0.0561458548843068,0.0432404430241303,2010,2020,10
201601,"Tatia_aulopygia","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.170783684001365,-0.170783684001668,-0.170783684002077,-0.170783684000312,7.0329539076156e-13,2010,2020,10
201602,"Tatia_intermedia","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0959588428374303,0.0959588428371229,0.0959588428362621,0.0959588428386546,8.37176342444092e-13,2010,2020,10
201603,"Tetragonopterus_argenteus","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.125428465250158,-0.12542846525025,-0.125428465250495,-0.125428465249704,2.95137855269044e-13,2010,2020,10
201604,"Tetragonopterus_chalceus","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0622169436828701,-0.0622169436827934,-0.0622169436837088,-0.0622169436822522,5.07987787763783e-13,2010,2020,10
201605,"Thoracocharax_stellatus","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0782643439431672,-0.0782643439435798,-0.0782643439441439,-0.0782643439418143,9.59259795761315e-13,2010,2020,10
201606,"Trachelyopterichthys_taeniatus","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0102428140737516,-0.00735074645479952,-1.07364507744896,1.61907171608352,0.737846869465783,2010,2020,10
201612,"Tympanopleura_atronasus","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.220408264217855,0.132872195419592,-0.118621956013952,0.778155724761975,0.310326123416904,2010,2020,10
201613,"Tympanopleura_rondoni","Actinopteri",-9.509143,-65.298586,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.125581856753982,-0.125581856754073,-0.125581856756002,-0.125581856752089,1.4776711532828e-12,2010,2020,10
201615,"Abramites_hypselonotus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0728844135919186,0.0728844135918798,0.0728844135900508,0.0728844135936497,1.46758853478248e-12,2010,2020,10
201616,"Acestrorhynchus_falcatus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.132459119176435,-0.132459119175779,-0.132459119179038,-0.132459119174894,1.61368923237144e-12,2010,2020,10
201617,"Acestrorhynchus_falcirostris","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.219404085380193,-0.116834733848348,-0.993782007797015,0.148531439254318,0.390377473092574,2010,2020,10
201618,"Acestrorhynchus_heterolepis","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0199363507037443,0.00958163462831542,-0.188919830403264,0.227669303542537,0.143694954894874,2010,2020,10
201619,"Acestrorhynchus_microlepis","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0569958322315059,-0.0780769128392196,-0.701478412000025,0.510994799786671,0.378697462757562,2010,2020,10
201623,"Ageneiosus_vittatus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0112127993078375,-0.0112127993084681,-0.0112127993097517,-0.0112127993052766,1.90686492177603e-12,2010,2020,10
201624,"Agoniates_anchovia","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.00889228926929927,0.108773085710528,-0.713468173415169,0.572491349581715,0.484653342691962,2010,2020,10
201627,"Apteronotus_albifrons","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0728844135933758,0.0728844135933366,0.0728844135915079,0.0728844135951068,1.46764290427679e-12,2010,2020,10
201630,"Auchenipterichthys_coracoideus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0181025185962307,-0.018760764749272,-0.021156584189892,-0.0142328770692686,0.00284491666510876,2010,2020,10
201631,"Auchenipterichthys_thoracatus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.113421327238014,0.113421327237999,0.113421327237586,0.113421327238434,3.04321014618396e-13,2010,2020,10
201632,"Auchenipterus_ambyiacus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.142488479828653,-0.147248852534903,-0.209929556789998,-0.0719569244965854,0.0496920536217558,2010,2020,10
201633,"Auchenipterus_brachyurus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0318353228283671,0.111145878041227,-0.951239850592936,0.678973835527481,0.560802578309463,2010,2020,10
201634,"Auchenipterus_nuchalis","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.185047259854266,-0.185047259855377,-0.185047259858194,-0.185047259849083,4.00170153688023e-12,2010,2020,10
201636,"Corydoras_splendens","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0181025185962307,-0.018760764749272,-0.021156584189892,-0.0142328770692686,0.00284491666510876,2010,2020,10
201638,"Bryconops_alburnoides","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0408478953990643,-0.0408478953996648,-0.0408478954000792,-0.0408478953969584,1.22769521894478e-12,2010,2020,10
201639,"Caenotropus_labyrinthicus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0546633101949774,0.0546633101950227,0.0546633101942069,0.0546633101954748,3.9832160020032e-13,2010,2020,10
201640,"Caenotropus_schizodon","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.110775065681251,0.110775065685331,0.110775065666552,0.110775065689455,9.31418876422186e-12,2010,2020,10
201641,"Calophysus_macropterus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.166283128698955,-0.176190531943483,-0.202051992783346,-0.117635644513813,0.0362883700438125,2010,2020,10
201642,"Centromochlus_heckelii","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0612366837179581,0.0612366837178648,0.061236683715974,0.0612366837201959,1.55925128563544e-12,2010,2020,10
201643,"Cetopsis_coecutiens","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0481491446847099,0.130835589809764,-1.02351216066509,0.953696833040794,0.744727397989899,2010,2020,10
201645,"Chalceus_epakros","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0181025185962307,-0.018760764749272,-0.021156584189892,-0.0142328770692686,0.00284491666510876,2010,2020,10
201646,"Chalceus_guaporensis","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.140410864515859,0.144808662076106,0.117120937103624,0.154837601275586,0.0147031800924471,2010,2020,10
201647,"Cheirocerus_eques","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0546633101963038,-0.0546633101963487,-0.0546633101968013,-0.0546633101955338,3.98282930568148e-13,2010,2020,10
201652,"Ctenobrycon_spilurus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.12754772378844,0.127547723788759,0.127547723786714,0.127547723789848,1.21514233278695e-12,2010,2020,10
201659,"Cynodon_gibbus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.106144110842455,0.172099648578764,-0.476149773378504,0.547737132047906,0.305015003817621,2010,2020,10
201660,"Cynopotamus_gouldingi","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.101248757925975,-0.0587213637559601,-0.624517345128005,0.24067856919834,0.289035121908133,2010,2020,10
201663,"Eigenmannia_limbata","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0906880643877206,0.142415007435712,-1.36140306556066,0.860628100189698,0.768823522726846,2010,2020,10
201664,"Electrophorus_electricus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0850469769460293,-0.0850469769460124,-0.0850469769467765,-0.0850469769455615,3.80350845234881e-13,2010,2020,10
201665,"Galeocharax_goeldii","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.193626304017771,-0.0826796546855159,-0.567421014093475,0.094423892371458,0.287880965689949,2010,2020,10
201668,"Hemiodontichthys_acipenserinus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0728844135918756,0.0728844135918366,0.0728844135900073,0.0728844135936069,1.46764316246404e-12,2010,2020,10
201669,"Hemiodus_microlepis","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.110401573394174,0.110401573394433,0.110401573390728,0.110401573397039,2.55177032109773e-12,2010,2020,10
201670,"Hemiodus_unimaculatus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.117962070627211,0.0109967579926655,-1.02106720095454,0.326684918452811,0.442940123749017,2010,2020,10
201674,"Hoplias_malabaricus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0535040545187017,-0.0535040545186465,-0.053504054520062,-0.053504054517715,7.81517681379921e-13,2010,2020,10
201675,"Hydrolycus_armatus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.058124946181388,-0.0581249461813099,-0.0581249461821141,-0.0581249461809741,3.81432317474712e-13,2010,2020,10
201679,"Hypoptopoma_incognitum","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0972626867623627,0.0972626867611794,0.0972626867542775,0.0972626867710231,6.33077735842096e-12,2010,2020,10
201680,"Hypostomus_hoplonites","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0877414993429581,-0.0821861017414786,-1.14928097241477,0.99520332417031,0.720996177817291,2010,2020,10
201681,"Hypostomus_pyrineusi","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0337823777811745,0.02927288753197,-0.38126597472381,0.389420079843099,0.301510270906042,2010,2020,10
201682,"Jurengraulis_juruensis","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0728844135890835,-0.0728844135890447,-0.0728844135908147,-0.0728844135872153,1.46768622599616e-12,2010,2020,10
201683,"Laemolyta_proxima","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.212927830123998,0.287328077940619,-0.0588383375111532,0.409436864401163,0.190799554695742,2010,2020,10
201684,"Laemolyta_taeniata","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0225371719377126,-0.0225371719375742,-0.0225371719417807,-0.0225371719338541,3.46451848026218e-12,2010,2020,10
201685,"Leiarius_marmoratus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.00260872954989535,0.00316852995456099,-0.0318312510531236,0.0363589036153853,0.028141687961886,2010,2020,10
201686,"Leporellus_vittatus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.176156520023258,-0.0232490395115248,-1.2207659572609,0.205447985887044,0.432728896457914,2010,2020,10
201691,"Lepthoplosternum_beni","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0181025185962307,-0.018760764749272,-0.021156584189892,-0.0142328770692686,0.00284491666510876,2010,2020,10
201692,"Limatulichthys_griseus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0728844135900308,0.0728844135899918,0.072884413588163,0.0728844135917619,1.4676077864291e-12,2010,2020,10
201693,"Loricaria_cataphracta","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.176156520023258,-0.0232490395115248,-1.2207659572609,0.205447985887044,0.432728896457914,2010,2020,10
201696,"Metynnis_maculatus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-9.71411265229122e-18,0,-0.0289012613628299,0.0289012613628303,0.0245001742920357,2010,2020,10
201698,"Moenkhausia_grandisquamis","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0728844135919186,0.0728844135918798,0.0728844135900508,0.0728844135936497,1.46758853478248e-12,2010,2020,10
201699,"Moenkhausia_lepidura","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.176156520023261,0.0232490395115159,-0.205447985887052,1.22076595726094,0.432728896457928,2010,2020,10
201715,"Parapteronotus_hasemani","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.125805621066219,0.125805621066463,0.125805621064521,0.125805621067613,1.21467012479023e-12,2010,2020,10
201716,"Trachelyopterus_galeatus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.192125370325873,0.145774064310724,0.0182782614440659,0.447799665245501,0.174439162398841,2010,2020,10
201717,"Peckoltia_vittata","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0253771768345604,0.0253771768343083,0.0253771768339963,0.0253771768355606,6.07444863025724e-13,2010,2020,10
201719,"Pellona_flavipinnis","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.171514281444212,0.171514281444343,0.171514281442252,0.17151428144597,1.49601815844993e-12,2010,2020,10
201723,"Pimelodella_howesi","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.125581856753982,-0.125581856754073,-0.125581856756002,-0.125581856752089,1.4776711532828e-12,2010,2020,10
201724,"Pimelodella_steindachneri","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.112659046320474,-0.0538707400891384,-0.828261911381345,0.479552571031378,0.466065312930542,2010,2020,10
201725,"Pimelodina_flavipinnis","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0257241164191184,0.0257241164188758,0.0257241164182194,0.0257241164202284,8.49231474808683e-13,2010,2020,10
201731,"Platysilurus_mucosus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.109326620385308,0.109326620385269,0.109326620384953,0.109326620385712,2.89510495847335e-13,2010,2020,10
201732,"Poptella_compressa","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0364422067952994,0.036442206796274,0.0364422067918699,0.0364422067971555,2.08316266497684e-12,2010,2020,10
201740,"Pseudanos_gracilis","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0728844135890835,-0.0728844135890447,-0.0728844135908147,-0.0728844135872153,1.46768622599616e-12,2010,2020,10
201741,"Pseudanos_trimaculatus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.104322343842228,-0.104322343841216,-0.104322343846577,-0.104322343838969,3.29895970114297e-12,2010,2020,10
201745,"Pterygoplichthys_disjunctivus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0373695418753757,0.0373695418748937,0.0373695418732383,0.0373695418779993,2.04156093617393e-12,2010,2020,10
201746,"Pterygoplichthys_lituratus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0472119576479576,0.0472119576476181,0.0472119576473895,0.0472119576488468,6.23013519324106e-13,2010,2020,10
201748,"Rhamphichthys_rostratus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0487562190051209,0.128369488046428,-0.891112677310977,0.662629452301379,0.517646094009101,2010,2020,10
201750,"Rhytiodus_argenteofuscus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.166863062893636,-0.173819140669537,-0.873242074708873,0.48802613773349,0.485995203630286,2010,2020,10
201751,"Rhytiodus_microlepis","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.19834251124902,0.133859939364546,-0.00967837703296959,0.529748320645073,0.207528539121265,2010,2020,10
201752,"Rineloricaria_castroi","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0546633101975883,0.054663310197634,0.0546633101968181,0.0546633101980856,3.98320790210623e-13,2010,2020,10
201753,"Roeboides_affinis","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0882312417223213,-0.0882312417222689,-0.0882312417227241,-0.0882312417220399,2.13339460899606e-13,2010,2020,10
201754,"Roeboides_myersii","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.010711530675655,0.0107115306753882,0.0107115306748446,0.0107115306766654,7.57615184940833e-13,2010,2020,10
201755,"Roestes_molossus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0126232836606027,-0.00891288132042375,-0.29657974244098,0.376000067969968,0.263753856500672,2010,2020,10
201757,"Salminus_hilarii","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0728844135890835,-0.0728844135890447,-0.0728844135908147,-0.0728844135872153,1.46768622599616e-12,2010,2020,10
201759,"Schizodon_fasciatus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0128629167580338,0.0128629167586806,0.0128629167543094,0.0128629167605564,2.40101309865649e-12,2010,2020,10
201771,"Aphanotorulus_emarginatus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0407383970255124,-0.0407383970253247,-0.0407383970597337,-0.0407383969969635,2.34425099703901e-11,2010,2020,10
201776,"Sternopygus_macrurus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0171415115435713,0.0171391793720514,0.0162574757986027,0.0180158220155842,0.000721750874450107,2010,2020,10
201777,"Stethaprion_crenatum","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.00430567313156166,0.00582164448938345,-0.132115967695657,0.1397271528181,0.100805243282787,2010,2020,10
201778,"Sturisoma_lyra","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0857437292831768,-0.0399807129418382,-0.376487825766848,0.141145369830413,0.19976077760647,2010,2020,10
201779,"Tatia_aulopygia","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0161920735855171,-0.0025474992389434,-1.07088312461589,1.57846555956302,0.724847397716534,2010,2020,10
201780,"Tatia_intermedia","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.222501698190859,0.222501698189887,0.222501698187851,0.222501698195033,2.69603603259595e-12,2010,2020,10
201781,"Tetragonopterus_argenteus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0879823788698896,-0.0880837491226584,-0.130991621860471,-0.0475497183274667,0.0350051876562565,2010,2020,10
201782,"Tetragonopterus_chalceus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.0984417889703984,0.00344992161801515,-0.550990750663042,1.2299050941236,0.526582029754932,2010,2020,10
201783,"Tetranematichthys_quadrifilis","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.176156520023258,-0.0232490395115248,-1.2207659572609,0.205447985887044,0.432728896457914,2010,2020,10
201784,"Thoracocharax_stellatus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.192575384533656,0.184990700598107,0.156873575463591,0.240980797112259,0.0345084710814485,2010,2020,10
201792,"Tympanopleura_atronasus","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.223462688138196,0.216528787146853,-0.229684375101977,0.770937779120136,0.332049993761821,2010,2020,10
201793,"Tympanopleura_rondoni","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,0.113214793232381,0.113214793232361,0.113214793231825,0.113214793233081,4.79283417448586e-13,2010,2020,10
201794,"Vandellia_cirrhosa","Actinopteri",-9.676694,-65.444162,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",10,-0.0546633101969892,-0.0546633101970344,-0.0546633101974869,-0.0546633101962186,3.98368469410977e-13,2010,2020,10
201796,"Abramites_hypselonotus","Actinopteri",-10.013794,-65.318363,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,-0.0364422067965823,-0.0364422067979548,-0.0364422068001944,-0.0364422067905741,3.8531108840041e-12,2010,2019,9
201797,"Acestrorhynchus_falcatus","Actinopteri",-10.013794,-65.318363,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,0.00314998284144614,-0.0384702982678353,-0.146574957163825,0.226814370633854,0.15005313392359,2010,2019,9
201798,"Acestrorhynchus_falcirostris","Actinopteri",-10.013794,-65.318363,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,0.104779960281117,0.133498556070032,-0.215151659443426,0.373692291878347,0.213110198671428,2010,2019,9
201799,"Acestrorhynchus_heterolepis","Actinopteri",-10.013794,-65.318363,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,0.194910269435333,0.0530123426573534,-0.123795747834178,0.842430669511158,0.346388684023575,2010,2019,9
201800,"Acestrorhynchus_microlepis","Actinopteri",-10.013794,-65.318363,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,0.173989336290945,0.173989336290424,0.173989336271584,0.17398933631102,1.71290137067565e-11,2010,2019,9
201801,"Adontosternarchus_balaenops","Actinopteri",-10.013794,-65.318363,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,0.176865288950853,0.0274837132807799,-0.154172962678027,1.03513372418379,0.406189371225051,2010,2019,9
201805,"Ageneiosus_vittatus","Actinopteri",-10.013794,-65.318363,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,-0.0455248104609518,-0.0912094049659944,-0.277707918659422,0.259712313313162,0.224236829916135,2010,2019,9
201806,"Agoniates_anchovia","Actinopteri",-10.013794,-65.318363,"Neotropical","Tropical and subtropical upland rivers","Average number of individuals",9,-0.0499785968662739,-0.0499785968662607,-0.0499785968666602,-0.0499785968659114,2.20760679401257e-13,2010,2019,9
